'000006','2008-12-31',0.2962,0.2962,0.2962,0.2924,3.3079,3.16,-2.6896,0.9738,0.4711,0,2.5367,50.5962,2.6121,24.2001,15.5809,31.857,14.7014,34.1352,10.3194,2.9237,68.143,15.9396,7.6367,319.9625,0,0,516964264.83,9.38,9.07,148278150.83,-0.224,-40.4878,-7.1925,6.1215,3145.8626,0.1144,4687.5,0.0768,33.9516,0.1777,2025.8863,0.2115,1702.1277,0.5863,1.7384,0.0806,5.2438,317.9819,0.579,28.3325,21.4475,5966.9993,252.9517,25.6798,43.0846,55.0941,45.1193,252.781,139.6275,0.4748,71.6675,5921442329.83,-1.3351,-0.2304,-9.0814,-0.3214,-45.9163,0,0,0,81038390.92,0,0,0,0,0,23815.96,0,1510872.2,0,0,0,52513350.02,1811471.73,14215567.35
'000006','2008-09-30',0.4625,0.46,0.464,0.466,3.5057,3.36,-2.622,0.9654,0.8426,0,3.8325,47.1353,4.0094,47.481,32.3974,33.4684,26.5358,46.2459,13.1916,3.8325,66.5316,15.0862,0.77,146.0936,0,0,416631252.67,13.82,0,0,144.1383,81.9118,25.3017,26.2315,11107.1357,0.0324,5172.4138,0.0696,0,0.1511,2382.5281,0.1786,2015.6775,0.493,2.1285,0.177,14.4317,460.4141,0.629,29.0523,29.4113,0,244.2067,20.1829,50.307,0,40.6152,243.8677,141.1448,0,70.9477,6120101934.69,-1.5045,-0.2173,-5.6697,-0.3063,-52.4372,0,0,0,79351869.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000006','2008-06-30',0.4632,0.464,0.464,0.4663,3.5962,3.45,-2.3927,1.0326,0.799,0,3.8162,45.9143,4.0037,54.5552,35.415,32.6222,28.9766,50.2487,13.9726,4.1397,67.3778,10.5837,-0.0378,130.1406,0.0031,0,372265829.95,13.47,13.54,236531957.32,298.226,200.1197,33.463,90.0189,10188.3004,0.0353,5660.3774,0.0636,25.9953,0.1382,2604.9204,0.1644,2189.781,0.4465,3.3547,0.3708,31.6015,685.4434,0.7225,29.6272,44.1823,6018.1935,237.5279,17.4435,59.8599,60.3459,43.4566,236.7872,142.5448,0.4923,70.3728,6156311852.36,-1.4968,-0.1971,-5.1654,-0.2801,-75.9005,0,0,0,79351869.02,0,0,0,0,0,0,0,0,0,0,0,1307077.32,12531843.68,0
'000006','2008-03-31',0.905,0.91,0.91,0,7.9969,7.7,-1.1406,3.2912,2.1754,0,4.0148,45.6056,4.0634,66.1455,39.8131,31.7213,32.6231,90.5038,11.3174,4.0148,68.2787,5.7925,-0.0054,114.5554,0,0,320844352.11,11.77,0,0,560.3859,1612.682,46.2431,75.0957,8840.4187,0.0407,5705.2298,0.0631,0,0.1246,2889.2456,0.1531,2351.4043,0.3668,3.4114,0.8461,58.9958,1354.7665,0.6817,35.4743,39.5335,0,181.8939,23.9427,52.7059,0,50.6252,179.2353,156.3417,0,64.5257,5716664609.26,-0.4111,-0.0506,-1.2603,-0.0784,-21.0393,0,0,0,81508413.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002','2008-12-31',0.422,0.37,0.37,0.37,3.5305,2.9,-0.0031,0.7142,0.5625,0,3.8913,27.9389,4.2309,18.8233,15.527,61.0007,11.319,45.4428,12.8715,4.1904,38.9993,9.8761,2.64,181.147,0,0,11452631755.59,12.65,13.24,4060585300.93,15.3833,-12.7434,14.4431,19.124,45.8609,7.8498,1096.8921,0.3282,44.5432,0.3738,963.0819,0.3925,917.1975,1.1271,1.7575,0.4269,30.9483,1061.9252,0.1876,32.5559,7.694,3067.853,207.1639,12.0439,19.1157,78.0107,14.8903,189.9294,161.7253,1.0612,67.4441,119236579721.09,-0.0008,-0.0003,-0.0074,-0.0004,-0.0529,0,0,0,2485725268.99,0,0,0,9059794.29,3964853.11,0,0,350132814.59,49441889.43,0,0,232673354.08,284016983.31,0
'000002','2008-09-30',0.2396,0.207,0.207,0.207,3.3516,2.74,-0.1809,0.7097,0.5104,0,2.1688,29.4816,2.378,20.4868,16.6726,59.5165,11.6863,23.9588,7.1484,2.1688,40.4835,10.6927,1.606,177.1991,0,0,6645711824.53,7.57,0,0,59.0431,26.008,25.1065,27.8214,27.4474,13.116,2064.2202,0.1744,0,0.2035,1769.0418,0.2121,1697.3126,0.637,1.7238,0.4381,29.3439,1474.5085,0.2017,30.3392,8.1702,0,229.6061,9.2215,21.216,0,11.7048,211.3472,155.9548,0,69.6608,121465278006.22,-0.0882,-0.0164,-0.7551,-0.0235,-2.9269,0,0,0,1768161960.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002','2008-06-30',0.2098,0.187,0.187,0.187,3.2581,2.73,-0.1354,0.7234,0.4908,0,2.0762,29.2348,2.1844,23.8781,19.2841,58.9476,13.3681,23.9857,7.362,2.3738,41.0524,10.0069,0.6904,151.5784,0,0.9711,5044463208.34,6.87,6.77,2061293163.35,55.4993,28.0868,96.4261,74.4945,18.1911,19.7899,2612.4819,0.1378,28.3866,0.1634,2203.1824,0.171,2105.2632,0.4948,1.7549,0.4161,25.3535,1757.5914,0.2993,32.2436,12.3299,5592.8865,210.1394,9.525,27.6621,65.9558,13.1673,207.467,149.4885,0.5765,67.7564,111101241846,-0.0863,-0.0134,-0.6455,-0.0198,-2.456,0,0,0,2195235529.91,0,0,0,11309742.72,12309639.3,0,0,820692638.31,67754949.65,0,0,270252494.75,101455002.55,0
'000002','2008-03-31',0.1079,0.105,0.105,0,5.163,4.4,-0.2066,1.8858,0.6914,0,0.6993,28.5425,0.7196,19.0944,16.0637,61.3382,11.5887,10.7935,2.0906,0.6993,38.6618,12.2353,0.162,178.607,0,0,1826842562.1,2.41,0,0,55.5717,20.3894,97.646,111.3656,7.3989,48.6559,6371.6814,0.0565,0,0.0621,5797.1014,0.0649,5546.9954,0.1845,1.9204,0.5559,29.4499,868.5283,0.3376,33.4526,15.544,0,198.9309,8.0126,31.7247,0,11.7357,196.0151,152.504,0,66.5474,106060241267.34,-0.2219,-0.0134,-1.9144,-0.0201,-2.6762,0,0,0,1800791380.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000009','2008-12-31',0.2614,0.19,0.19,0.2,2.4012,1.66,0.4025,0.192,0.3902,0,4.4634,32.6121,4.5549,14.6596,12.4141,63.2181,9.3888,57.8436,24.0897,9.8768,36.7819,18.1897,1.1186,259.9544,0.012,0.2476,943219581.7,11.62,11.94,205116142.74,48.4346,-18.1012,4.5137,4.187,12.6287,28.5065,439.9365,0.8183,3.3283,0.4851,742.115,0.6936,519.0311,1.1851,1.6756,0.7652,23.8308,621.64,0.5751,41.0001,16.3632,277.8094,143.9018,51.3008,28.5255,73.1635,71.7749,142.6385,166.1347,14.7584,58.9999,6083789715.61,0.1446,0.0687,1.5397,0.1165,16.3166,0,0,0,112684351.6,1005486.3,0,0,16238450.91,3581157.72,0,0,105291534.57,21135999.12,0,0,132458792.38,8772740.82,0
'000009','2008-09-30',0.2132,0.173,0.173,0.019,2.3289,1.64,0.1531,0.1926,0.3922,0,3.6528,34.113,3.7218,17.2868,14.884,61.9767,11.3471,21.324,9.1561,3.6528,38.0233,18.5929,17.0156,233.5891,0.0148,50.0217,665947763.99,10.59,0,0,92.7111,-18.4475,1.854,-2.5765,11.1491,32.2896,691.9085,0.5203,0,0.328,1097.561,0.4572,787.4016,0.8124,1.4196,0.6253,20.0529,494.0796,0.3384,39.8951,7.4113,0,150.6576,54.7465,15.6667,0,64.9168,149.4174,163.5502,0,60.1049,6064233650.13,0.0815,0.0262,0.7179,0.0436,5.0238,0,0,0,116017309.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
